Outlet_Identifier,Outlet_Age,Item_Weight,Item_Visibility,Item_MRP,Item_Visibility_Log,Item_Outlet_Sales,Outlet_Size_High,Outlet_Size_Medium,Outlet_Size_Small,Item_Fat_Content_Low Fat,Item_Fat_Content_Regular,MRP_Bucket_Low,MRP_Bucket_Medium,MRP_Bucket_High,MRP_Bucket_Very_High,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3,Outlet_Location_Type_Tier 1,Outlet_Location_Type_Tier 2,Outlet_Location_Type_Tier 3,Weight_Bucket_Low,Weight_Bucket_Mode,Weight_Bucket_High,Item_Category_Drinks,Item_Category_Food,Item_Category_Non-Consumables,Visibility_Bucket_Low,Visibility_Bucket_Medium,Visibility_Bucket_High
1,26,16.0,0.040911824,141.2496,-3.1963361623588677,3387.5904,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
3,4,13.35,0.149974858,179.766,-1.8972876122678992,5932.278,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
2,6,11.8,0.026072872,99.8674,-3.6123082178025943,1018.674,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
3,4,10.65,0.085482761,231.4668,-2.459440549099617,3225.1352,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
2,6,12.1,0.015521768,165.8526,-3.6123082178025943,3124.5994,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0
6,9,9.395,0.099101845,105.828,-2.311607220261477,1704.448,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
6,9,19.6,0.025281802,152.0024,-3.6123082178025943,2884.2456,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0
1,26,14.1,0.125675936,86.9198,-2.0740486216492555,1133.8574,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1
5,28,12.857645184135976,0.07204818,177.937,-2.6304202170915985,6881.043,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
7,11,16.5,0.068263916,104.799,-2.6843739682654277,1238.388,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
0,15,14.3,0.109144085,88.2856,-2.2150863889342105,175.7712,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
6,9,7.51,0.017425784,227.901,-3.6123082178025943,459.402,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
9,14,17.25,0.035118834,93.412,-3.3490177112219492,932.12,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
3,4,5.785,0.054066567,87.0856,-2.9175392693738393,1406.1696,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
2,6,13.65,0.012823829,55.5588,-3.6123082178025943,916.1408,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
9,14,6.26,0.009883257,149.8366,-3.6123082178025943,1964.7758,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
5,28,12.857645184135976,0.041754584,53.464,-3.1759460373052715,1597.92,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
0,15,19.7,0.112036236,174.937,-2.18893292429915,882.185,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
2,6,19.7,0.161610636,255.2014,-1.8225653182292916,3570.0196,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
9,14,13.65,0.078909166,186.724,-2.539457885507707,4474.176,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
3,4,20.1,0.077769768,63.0536,-2.5540025094351932,980.0576,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
1,26,12.6,0.021951613,250.9092,-3.6123082178025943,4731.1748,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0
9,14,20.85,0.097770004,222.8746,-2.3251374565522127,3589.9936,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1
4,28,12.857645184135976,0.094817105,77.9012,-2.3558054535076933,75.9012,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
8,16,15.6,0.066726133,185.8924,-2.7071586036933346,3516.7556,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
2,6,5.98,0.043809261,146.8418,-3.127910045593511,1765.7016,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
4,28,12.857645184135976,0.0,184.3582,-3.6123082178025943,185.7582,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
3,4,16.35,0.032671446,165.4842,-3.4212537935589227,1492.0578,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0
8,16,14.15,0.095378221,170.5106,-2.3499050179949577,2395.5484,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1
1,26,12.1,0.0,145.1444,-3.6123082178025943,3338.3212,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0
7,11,9.895,0.060188932,233.0642,-2.810266797391145,6041.4692,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
9,14,8.51,0.016135764,195.6478,-3.6123082178025943,4262.4516,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
6,9,17.0,0.126220187,126.7362,-2.069727381286973,1258.362,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
5,28,12.857645184135976,0.024286378,194.711,-3.6123082178025943,5892.33,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
9,14,9.0,0.065350715,175.437,-2.7279868978853017,3175.866,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
2,6,5.11,0.035071955,163.221,-3.350353470732227,2773.057,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
9,14,19.5,0.030742083,85.554,-3.482122781293639,1211.756,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
2,6,9.195,0.015949001,84.1592,-3.6123082178025943,1238.388,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0
1,26,16.7,0.038496166,147.5102,-3.2571966270628403,5540.7876,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
9,14,19.0,0.017746826,210.8244,-3.6123082178025943,2540.6928,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0
8,16,12.3,0.111274591,35.0874,-2.1957543396654957,458.7362,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
5,28,12.857645184135976,0.065272284,256.1646,-2.729187773841694,3349.6398,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
6,9,14.15,0.183472595,82.0276,-1.6956899686897902,1624.552,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1
4,28,12.857645184135976,0.08918772,128.9678,-2.4170119170347397,254.3356,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
3,4,10.395,0.030281543,116.3176,-3.4972168939833166,1259.6936,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0
0,15,17.0,0.211306673,125.1362,-1.554444774167825,251.6724,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
9,14,15.85,0.061190964,47.1744,-2.7937557474235803,996.0368,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1,26,10.195,0.107307677,149.8076,-2.232055084840548,2217.114,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
4,28,12.857645184135976,0.067441726,57.4272,-2.6964913724962254,111.8544,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
3,4,6.57,0.066338717,261.4278,-2.712981585415094,4165.2448,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0
2,6,8.43,0.0,195.3768,-3.6123082178025943,1576.6144,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0
7,11,7.39,0.120524922,142.247,-2.1158987258592976,2433.499,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
2,6,16.0,0.061192211,224.1404,-2.7937353688053586,4725.8484,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
9,14,13.1,0.075056542,76.0354,-2.5895135561473266,601.8832,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
5,28,12.857645184135976,0.017556795,129.9626,-3.6123082178025943,3410.2276,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0
7,11,13.5,0.129077455,95.2068,-2.0473426284476592,583.2408,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
1,26,20.6,0.047896393,185.8556,-3.0387150801146467,1689.8004,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
9,14,15.2,0.021240491,216.9824,-3.6123082178025943,4804.4128,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
5,28,12.857645184135976,0.031743707,179.1344,-3.450060778012998,1605.9096,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
2,6,5.88,0.003612411,154.1998,-3.6123082178025943,3537.3954,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
3,4,6.03,0.022796178,178.1028,-3.6123082178025943,1416.8224,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0
4,28,12.857645184135976,0.133279499,112.6202,-2.015306859574271,675.1212,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
9,14,18.85,0.016132592,130.2626,-3.6123082178025943,3016.7398,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0
1,26,7.68,0.152429537,85.5224,-1.8810528421728174,1278.336,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1
2,6,15.35,0.035348491,124.673,-3.342499574962287,2093.941,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
9,14,13.1,0.020903193,119.2782,-3.6123082178025943,3098.6332,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
3,4,10.1,0.054853377,198.6084,-2.903091526243635,2182.4924,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0
4,28,12.857645184135976,0.106971167,44.7744,-2.2351959481227843,135.8232,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
7,11,12.65,0.035482562,231.401,-3.33871391445215,2526.711,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
1,26,14.6,0.042923071,109.8254,-3.148345812055204,1627.881,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
3,4,11.1,0.036174285,176.0712,-3.319406771691019,1581.9408,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
5,28,12.857645184135976,0.033597374,197.2426,-3.3933073698291256,3163.8816,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
9,14,8.63,0.028320655,172.5422,-3.564163881893005,2241.7486,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
6,9,9.6,0.0,163.9184,-3.6123082178025943,4293.0784,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
0,15,19.6,0.056744064,55.6614,-2.869204227210437,165.7842,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0
9,14,19.35,0.039990314,165.0868,-3.219118004191246,982.7208,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0
7,11,14.0,0.030155224,214.7192,-3.5013971038195937,3020.0688,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
3,4,12.15,0.062541552,34.3532,-2.771924111142672,251.6724,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
8,16,8.195,0.031403441,93.8462,-3.4608378060847738,647.8234,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
7,11,8.325,0.029845243,41.6138,-3.5117298153273224,284.2966,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
3,4,7.475,0.149125615,241.6854,-1.9029662745155618,6042.135,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
4,28,12.857645184135976,0.170382726,45.2718,-1.7697080429649723,47.2718,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1,26,6.385,0.083768522,109.8596,-2.4796979745198775,3235.788,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
4,28,12.857645184135976,0.116793684,41.0112,-2.1473462853926004,42.6112,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1,26,18.5,0.062205112,148.3418,-2.777318096118951,1765.7016,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
2,6,11.5,0.0463847,118.9124,-3.0707856155058804,1540.6612,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
3,4,7.93,0.071425647,45.9086,-2.6390982724534053,1070.6064,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0
4,28,12.857645184135976,0.033929133,154.3972,-3.3834812531207827,311.5944,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
7,11,13.65,0.036033639,183.7924,-3.3233023601548473,2591.2936,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
1,26,12.35,0.158337479,157.9946,-1.8430265808004838,3313.6866,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1
9,14,14.0,0.030140981,216.0192,-3.5018695382046405,2588.6304,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
9,14,9.6,0.024515221,189.2214,-3.6123082178025943,3956.8494,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
6,9,14.0,0.105125569,143.2812,-2.2525997480996303,3277.0676,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
6,9,8.89,0.00547348,100.5016,-3.6123082178025943,1315.6208,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
0,15,16.85,0.133385398,109.8544,-2.0145126117616914,223.7088,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
4,28,12.857645184135976,0.047098175,75.5354,-3.055521026056535,150.4708,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
6,9,7.05,0.055548003,225.3088,-2.8905077131376595,5816.4288,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
9,14,17.1,0.128614205,111.6886,-2.050938014491804,1556.6404,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1
5,28,12.857645184135976,0.047551568,249.1092,-3.0459405147194962,8217.3036,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
1,26,19.7,0.066879757,174.437,-2.7048589435854975,1587.933,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
3,4,16.1,0.160379061,33.6558,-1.8302151344651378,203.7348,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
2,6,11.3,0.054861393,96.9094,-2.902945401888377,952.094,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
7,11,6.035,0.141542481,153.1998,-1.9551553878743033,1537.998,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
3,4,17.6,0.053397642,46.706,-2.929988691294321,699.09,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0
7,11,6.675,0.021710275,34.9874,-3.6123082178025943,247.0118,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0
1,26,15.5,0.075688032,262.9568,-2.5811352287917946,1845.5976,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
9,14,9.395,0.045340279,85.025,-3.0935594804148496,2080.625,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1,26,16.1,0.100149459,78.4328,-2.3010916187820545,1158.492,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1
2,6,15.0,0.162348584,185.9266,-1.818009502368454,4610.665,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
9,14,9.6,0.036341539,142.9154,-3.314793866883331,3261.7542,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1,26,14.1,0.087920675,228.5668,-2.4313202914822116,1151.834,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1
7,11,11.5,0.042087749,192.682,-3.1679985782665288,3861.64,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
2,6,12.1,0.016921927,178.366,-3.6123082178025943,4314.384,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
9,14,7.42,0.020423549,249.0092,-3.6123082178025943,2988.1104,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
7,11,15.1,0.173833129,196.511,-1.7496594686655276,4713.864,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
4,28,12.857645184135976,0.256152243,151.005,-1.3619833120473277,149.805,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
6,9,9.285,0.021002641,161.1578,-3.6123082178025943,4011.445,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
3,4,7.855,0.0,220.1482,-3.6123082178025943,4600.0122,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
5,28,12.857645184135976,0.091780142,182.5266,-2.388359322838612,6454.931,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
8,16,12.85,0.033220169,196.6768,-3.4045980875131194,2759.0752,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1,26,13.8,0.141234932,263.7884,-1.957330590752082,5564.7564,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1
0,15,15.0,0.19899855,226.5694,-1.6144577407163516,913.4776,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
6,9,10.8,0.049709624,246.8144,-3.0015567227746107,2450.144,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
1,26,14.3,0.065153295,88.4856,-2.7310124010954038,1406.1696,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
6,9,9.8,0.015087112,250.1408,-3.6123082178025943,4005.4528,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
2,6,11.5,0.037782943,106.6254,-3.275897521583773,325.5762,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
7,11,9.21,0.008782561,119.8414,-3.6123082178025943,1340.2554,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
5,28,12.857645184135976,0.142728113,95.141,-1.9468137661943372,2510.066,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
9,14,10.0,0.073493831,118.344,-2.6105538082586204,1797.66,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
2,6,18.5,0.025907416,87.7172,-3.6123082178025943,802.9548,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
2,6,20.6,0.046280998,177.4344,-3.073023812498504,1962.7784,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
1,26,9.3,0.044624064,245.4802,-3.109482013892224,3193.8426,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0
7,11,11.395,0.009898492,48.8034,-3.6123082178025943,777.6544,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0
0,15,11.8,0.189689886,184.3924,-1.6623647192242332,370.1848,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
1,26,8.01,0.070189131,37.9532,-2.656561808997457,826.9236,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
3,4,15.0,0.119374946,229.3694,-2.125485932537366,5024.1268,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
3,4,13.35,0.065215312,93.4804,-2.730060990995915,1102.5648,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
5,28,12.857645184135976,0.095635061,130.7942,-2.347215779298049,3047.3666,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
4,28,12.857645184135976,0.216107535,86.8514,-1.5319791479605627,354.2056,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
6,9,10.5,0.048009081,157.0946,-3.0363650984679444,2209.1244,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
2,6,21.25,0.019533098,120.4756,-3.6123082178025943,1938.8096,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
8,16,17.0,0.026568875,142.047,-3.6123082178025943,3149.234,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
1,26,9.3,0.111127966,63.1826,-2.197072894840591,2002.0606,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
8,16,15.7,0.03723211,183.1634,-3.2905837179787785,5634.6654,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0
8,16,15.75,0.140603316,252.8382,-1.9618127152464169,6308.455,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1
5,28,12.857645184135976,0.075368868,35.2532,-2.5853609804779722,970.7364,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
9,14,14.5,0.063962842,263.1594,-2.749452957982282,2616.594,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
4,28,12.857645184135976,0.102830104,172.6422,-2.2746771283635465,344.8844,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
5,28,12.857645184135976,0.01031535,208.4954,-3.6123082178025943,3751.1172,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0
2,6,7.1,0.110633958,173.808,-2.201528202661258,1211.756,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
6,9,14.5,0.0,159.3262,-3.6123082178025943,2864.2716,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
7,11,17.35,0.014721579,73.1038,-3.6123082178025943,886.8456,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
3,4,18.0,0.019465205,128.6994,-3.6123082178025943,2441.4886,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0
1,26,6.615,0.091895319,248.6408,-2.38710518671755,3504.7712,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
4,28,12.857645184135976,0.118535581,256.3988,-2.1325421018730695,256.9988,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
7,11,11.5,0.037646623,107.5254,-3.2795120233141444,325.5762,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
9,14,19.1,0.092060694,183.7608,-2.385307202059649,4777.7808,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
5,28,12.857645184135976,0.04765803,188.3898,-3.043704142618204,5238.5144,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
2,6,7.05,0.05587277,222.1088,-2.8846781373593915,4026.7584,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
4,28,12.857645184135976,0.017295906,47.1034,-3.6123082178025943,145.8102,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
